 user_id	college_name	rating
266	JSPM'S Jaywantrao Sawant College of Engineering,Pune	3.2
266	Dr.Rajendra Gode Institute of Technology & Research, Amravati	3.4
266	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	3.4
266	Don Bosco Institute of Technology, Mumbai	4.6
266	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	4.5
266	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	3.2
267	NBN Sinhgad Technical Institutes Campus, Pune	3.3
267	Atharva College of Engineering,Malad(West),Mumbai	4.6
267	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	4.5
267	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	3.6
267	MIT Academy of Engineering,Alandi, Pune	3.7
267	Matoshri College of Engineering and Research Centre, Eklahare, Nashik	3.5
267	A. P. Shah Institute of Technology, Thane	2.9
267	Bhagwant Institute of Technology, Barshi	3.6
267	Keystone School of Engineering, Pune	4.5
267	Laxminarayan Institute of Technology, Nagpur	2.6
268	CSMSS Chh. Shahu College of Engineering, Aurangabad	3.2
268	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	4.6
268	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	2.7
268	Sinhgad College of Engineering, Vadgaon (BK), Pune	2.6
268	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	3.9
268	Government College of Engineering, Amravati	4.9
268	Laxminarayan Institute of Technology, Nagpur	3.1
268	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	4.7
268	Indira College of Engineering & Management, Pune	4.8
268	Bajaj Institute of Technology, Wardha	4.2
269	Government College of Engineering, Karad	3.9
269	Walchand Institute of Technology, Solapur	3.4
269	Bharati Vidyapeeth's College of Engineering, Kolhapur	4.6
269	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	3.4
269	Hi-Tech Institute of Technology, Aurangabad	3.4
269	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	2.5
269	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	4.9
269	Thadomal Shahani Engineering College, Bandra, Mumbai	3.6
269	Progressive Education Society's Modern College of Engineering, Pune	3
269	Vidyavardhini's College of Engineering and Technology, Vasai	4
270	Dr.Rajendra Gode Institute of Technology & Research, Amravati	3
270	Shree Ramchandra College of Engineering, Lonikand,Pune	4.7
270	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	4
270	Prof Ram Meghe College of Engineering  and Management, Badnera	4.1
270	S.D.N.C.R.E.S'S.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara	3.3
270	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	2.7
270	Institute of Chemical Technology, Matunga, Mumbai	3.1
270	Vidyavardhini's College of Engineering and Technology, Vasai	4
270	M.S. Bidve Engineering College, Latur	2.8
270	Anantrao Pawar College of Engineering & Research, Pune	4.4
271	Institute of Chemical Technology, Matunga, Mumbai	4.5
271	K.D.K. College of Engineering, Nagpur	4.1
271	Shri Ramdeobaba College of Engineering and Management, Nagpur	4.6
271	Bharati Vidyapeeth's College of Engineering, Kolhapur	3.9
271	Walchand Institute of Technology, Solapur	3.5
271	JSPM's Imperial College of Engineering and Research, Wagholi, Pune	4.3
271	NBN Sinhgad Technical Institutes Campus, Pune	4.5
271	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	4.9
271	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	4
271	Modern Education Society's College of Engineering, Pune	4.4
272	R. C. Patel Institute of Technology, Shirpur	2.6
272	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	4.6
272	JSPM'S Jaywantrao Sawant College of Engineering,Pune	4.4
272	Smt. Indira Gandhi College of Engineering, Navi Mumbai	4
272	Aditya Engineering College , Beed	2.8
272	Anantrao Pawar College of Engineering & Research, Pune	3.1
272	Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik	4.3
272	Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune	4.1
272	Vidyalankar Institute of Technology,Wadala, Mumbai	3
272	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	4.5
273	K. K. Wagh Institute of Engineering Education and Research, Nashik	4.6
273	Bhagwant Institute of Technology, Barshi	3.6
273	Prof Ram Meghe College of Engineering  and Management, Badnera	3.7
273	Government College of Engineering, Amravati	4.2
273	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	4.9
273	Progressive Education Society's Modern College of Engineering, Pune	3.8
273	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	3.1
273	Anantrao Pawar College of Engineering & Research, Pune	3.5
273	Government College of Engineering,  Aurangabad	2.7
273	Government College of Engineering, Karad	3.7
274	Sinhgad College of Engineering, Vadgaon (BK), Pune	2.8
274	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	4.7
274	Bharati Vidyapeeth's College of Engineering, Kolhapur	4.1
274	Matoshri College of Engineering and Research Centre, Eklahare, Nashik	4.4
274	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	3.4
274	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	3.1
274	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	2.8
274	Vidyalankar Institute of Technology,Wadala, Mumbai	3.7
274	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	5
274	M.S. Bidve Engineering College, Latur	3.6
275	Atharva College of Engineering,Malad(West),Mumbai	4.1
275	Modern Education Society's College of Engineering, Pune	4.6
275	Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune	4.9
275	A. P. Shah Institute of Technology, Thane	4.6
275	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	5
275	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	4.4
275	Progressive Education Society's Modern College of Engineering, Pune	3.9
275	Sinhgad College of Engineering, Vadgaon (BK), Pune	3.3
275	JSPM'S Jaywantrao Sawant College of Engineering,Pune	2.8
275	Thadomal Shahani Engineering College, Bandra, Mumbai	4
276	Shri Ramdeobaba College of Engineering and Management, Nagpur	4.3
276	Dr.Rajendra Gode Institute of Technology & Research, Amravati	4
276	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	3
276	Atharva College of Engineering,Malad(West),Mumbai	3.1
276	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	3.3
276	R. C. Patel Institute of Technology, Shirpur	3.1
276	Vidyalankar Institute of Technology,Wadala, Mumbai	4.2
276	G H Raisoni Institute of Engineering and Business Management, Jalgaon	4.2
276	Vidyavardhini's College of Engineering and Technology, Vasai	3.8
276	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	3.7
277	NBN Sinhgad Technical Institutes Campus, Pune	4.2
277	Matoshri College of Engineering and Research Centre, Eklahare, Nashik	4.1
277	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	3.4
277	Deogiri Institute of Engineering and Management Studies, Aurangabad	4.5
277	G H Raisoni Institute of Engineering and Business Management, Jalgaon	3.9
277	Anjuman College of Engineering & Technology, Nagpur	4.5
277	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	2.6
277	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	4
277	Bajaj Institute of Technology, Wardha	4.1
277	Walchand Institute of Technology, Solapur	3.1
278	Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala	4.1
278	Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai	4.7
278	Walchand Institute of Technology, Solapur	2.9
278	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	4.4
278	Thadomal Shahani Engineering College, Bandra, Mumbai	4.6
278	Sinhgad College of Engineering, Vadgaon (BK), Pune	2.7
278	Dr.Rajendra Gode Institute of Technology & Research, Amravati	4.5
278	Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune	3.4
278	Vidyalankar Institute of Technology,Wadala, Mumbai	3.5
278	Government College of Engineering, Karad	4.9
279	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	3.9
279	D.Y. Patil College of Engineering and Technology, Kolhapur	4.3
279	Bharati Vidyapeeth's College of Engineering, Kolhapur	3.8
279	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	4.6
279	Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala	4.5
279	Keystone School of Engineering, Pune	5
279	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	3.1
279	Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik	2.7
279	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	4.4
279	Sinhagad Institute of Technology, Lonavala	4.2
280	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	4.7
280	Deogiri Institute of Engineering and Management Studies, Aurangabad	4.2
280	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	4.7
280	Shri Ramdeobaba College of Engineering and Management, Nagpur	2.9
280	G H Raisoni Institute of Engineering and Business Management, Jalgaon	4.7
280	Hi-Tech Institute of Technology, Aurangabad	3
280	Government College of Engineering, Jalgaon	4.1
280	Don Bosco Institute of Technology, Mumbai	3.1
280	Vidyalankar Institute of Technology,Wadala, Mumbai	3.7
280	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	4.2
281	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	3.6
281	NBN Sinhgad Technical Institutes Campus, Pune	2.9
281	Atharva College of Engineering,Malad(West),Mumbai	2.6
281	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	3.1
281	G H Raisoni Institute of Engineering and Business Management, Jalgaon	3.5
281	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	4.7
281	Dr.Rajendra Gode Institute of Technology & Research, Amravati	4.1
281	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3.1
281	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	3.2
281	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	3.6
282	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	4
282	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	3.9
282	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	4.9
282	G H Raisoni Institute of Engineering and Business Management, Jalgaon	4.8
282	Sinhagad Institute of Technology, Lonavala	4.4
282	Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune	4.2
282	Walchand Institute of Technology, Solapur	3.7
282	Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune	2.5
282	NBN Sinhgad Technical Institutes Campus, Pune	3.6
282	Laxminarayan Institute of Technology, Nagpur	4.5
283	K. K. Wagh Institute of Engineering Education and Research, Nashik	4.6
283	Laxminarayan Institute of Technology, Nagpur	4.3
283	Institute of Chemical Technology, Matunga, Mumbai	3.3
283	Bhagwant Institute of Technology, Barshi	4.7
283	D.Y. Patil College of Engineering and Technology, Kolhapur	4.7
283	Thadomal Shahani Engineering College, Bandra, Mumbai	3.2
283	Government College of Engineering, Chandrapur	3.8
283	Shree Ramchandra College of Engineering, Lonikand,Pune	3.6
283	Deogiri Institute of Engineering and Management Studies, Aurangabad	4.4
283	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	2.6
284	JSPM's Imperial College of Engineering and Research, Wagholi, Pune	4.1
284	Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala	4.2
284	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	3.6
284	Don Bosco Institute of Technology, Mumbai	2.7
284	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	4.1
284	JSPM'S Jaywantrao Sawant College of Engineering,Pune	3.2
284	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	4.6
284	Thadomal Shahani Engineering College, Bandra, Mumbai	3.3
284	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	4.4
284	A. P. Shah Institute of Technology, Thane	3.7
285	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	3.5
285	Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala	3.6
285	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	3.4
285	Hi-Tech Institute of Technology, Aurangabad	4.9
285	K. K. Wagh Institute of Engineering Education and Research, Nashik	2.6
285	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	3.2
285	A. P. Shah Institute of Technology, Thane	3
285	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	3.4
285	K.D.K. College of Engineering, Nagpur	2.6
285	Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik	5
286	Walchand Institute of Technology, Solapur	2.9
286	R. C. Patel Institute of Technology, Shirpur	4.4
286	Government College of Engineering, Chandrapur	3.1
286	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	3
286	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	4.5
286	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	3.7
286	NBN Sinhgad Technical Institutes Campus, Pune	3.8
286	Dr. Babasaheb Ambedkar Technological University, Lonere	4.2
286	CSMSS Chh. Shahu College of Engineering, Aurangabad	3.3
286	JSPM'S Jaywantrao Sawant College of Engineering,Pune	3.7
287	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	2.5
287	JSPM's Imperial College of Engineering and Research, Wagholi, Pune	4.6
287	K.D.K. College of Engineering, Nagpur	3.1
287	NBN Sinhgad Technical Institutes Campus, Pune	3.2
287	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	3.8
287	Laxminarayan Institute of Technology, Nagpur	3.9
287	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	2.9
287	Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune	3.7
287	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	2.6
287	MIT Academy of Engineering,Alandi, Pune	3.4
288	Shri Ramdeobaba College of Engineering and Management, Nagpur	3.5
288	Anjuman College of Engineering & Technology, Nagpur	4.6
288	MIT Academy of Engineering,Alandi, Pune	4
288	Matoshri College of Engineering and Research Centre, Eklahare, Nashik	3.4
288	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	4
288	D.Y. Patil College of Engineering and Technology, Kolhapur	4.6
288	Laxminarayan Institute of Technology, Nagpur	2.7
288	Anantrao Pawar College of Engineering & Research, Pune	3.4
288	A. P. Shah Institute of Technology, Thane	3.4
288	Sinhagad Institute of Technology, Lonavala	3.7
289	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	4.5
289	Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune	3.9
289	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3
289	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	2.8
289	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	4
289	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	4.5
289	Walchand Institute of Technology, Solapur	3
289	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	4.3
289	Sinhagad Institute of Technology, Lonavala	3.9
289	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	3.4
290	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	2.7
290	K. K. Wagh Institute of Engineering Education and Research, Nashik	3.9
290	ST. Vincent Pallotti College of Engineering & Technology, Nagpur	4.6
290	Vidyavardhini's College of Engineering and Technology, Vasai	3.9
290	Aditya Engineering College , Beed	3.5
290	Bhagwant Institute of Technology, Barshi	3.3
290	D.Y. Patil College of Engineering and Technology, Kolhapur	4.3
290	Progressive Education Society's Modern College of Engineering, Pune	4.5
290	Keystone School of Engineering, Pune	4.9
290	Government College of Engineering, Jalgaon	3.8
291	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	5
291	MIT Academy of Engineering,Alandi, Pune	4.5
291	Government College of Engineering, Amravati	4.7
291	Laxminarayan Institute of Technology, Nagpur	2.8
291	Deogiri Institute of Engineering and Management Studies, Aurangabad	3.1
291	M.S. Bidve Engineering College, Latur	4.4
291	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	4.1
291	Shri Ramdeobaba College of Engineering and Management, Nagpur	3.7
291	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	4.4
291	Bharati Vidyapeeth's College of Engineering, Kolhapur	3.2
292	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	4.1
292	Institute of Chemical Technology, Matunga, Mumbai	2.5
292	Anantrao Pawar College of Engineering & Research, Pune	3.4
292	St. Francis Institute of Technology,Borivali, Mumbai	4.6
292	Prof Ram Meghe College of Engineering  and Management, Badnera	4.1
292	Indira College of Engineering & Management, Pune	3.5
292	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	4.5
292	Government College of Engineering, Chandrapur	2.8
292	Government College of Engineering, Amravati	3
292	Laxminarayan Institute of Technology, Nagpur	4.7
293	Progressive Education Society's Modern College of Engineering, Pune	4.3
293	Government College of Engineering, Karad	4.7
293	Sinhagad Institute of Technology, Lonavala	2.6
293	Anjuman College of Engineering & Technology, Nagpur	3.6
293	Walchand Institute of Technology, Solapur	3.5
293	Smt. Indira Gandhi College of Engineering, Navi Mumbai	3.5
293	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	2.9
293	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	2.9
293	Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai	2.8
293	Hi-Tech Institute of Technology, Aurangabad	4.9
294	Atharva College of Engineering,Malad(West),Mumbai	3.6
294	Sinhgad College of Engineering, Vadgaon (BK), Pune	4.8
294	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	3.4
294	Don Bosco Institute of Technology, Mumbai	3
294	G. S. Mandal's Maharashtra Institute of Technology, Aurangabad	4
294	Shri Ramdeobaba College of Engineering and Management, Nagpur	3.6
294	Government College of Engineering,  Aurangabad	2.6
294	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	3
294	Keystone School of Engineering, Pune	2.7
294	Walchand Institute of Technology, Solapur	4.1
295	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	4.7
295	Bharati Vidyapeeth's College of Engineering,Lavale, Pune	4.5
295	Thadomal Shahani Engineering College, Bandra, Mumbai	4.2
295	Aditya Engineering College , Beed	3.1
295	G H Raisoni Institute of Engineering and Business Management, Jalgaon	2.8
295	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	3.6
295	CSMSS Chh. Shahu College of Engineering, Aurangabad	3.6
295	Deogiri Institute of Engineering and Management Studies, Aurangabad	3.7
295	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	3.1
295	K.D.K. College of Engineering, Nagpur	3.4
296	Walchand Institute of Technology, Solapur	3.3
296	Prof Ram Meghe College of Engineering  and Management, Badnera	4.8
296	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	2.7
296	Bharati Vidyapeeth's College of Engineering, Kolhapur	3.8
296	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	3.9
296	G. S. Mandal's Maharashtra Institute of Technology, Aurangabad	3.4
296	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	4.8
296	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	3.8
296	MIT Academy of Engineering,Alandi, Pune	2.9
296	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	2.6
297	Government College of Engineering,  Aurangabad	4.4
297	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	3.1
297	Anjuman College of Engineering & Technology, Nagpur	3.6
297	Shree Ramchandra College of Engineering, Lonikand,Pune	3
297	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	4.5
297	MIT Academy of Engineering,Alandi, Pune	3.1
297	Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad	4.9
297	Prof Ram Meghe College of Engineering  and Management, Badnera	5
297	Keystone School of Engineering, Pune	3.5
297	Government College of Engineering, Jalgaon	4.9
298	R. C. Patel Institute of Technology, Shirpur	3.2
298	Vidyavardhini's College of Engineering and Technology, Vasai	4.4
298	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	3.5
298	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	4.8
298	Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune	4.8
298	Shree Ramchandra College of Engineering, Lonikand,Pune	3.3
298	Prof Ram Meghe College of Engineering  and Management, Badnera	2.9
298	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	2.8
298	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	3.6
298	Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur	3.5
299	Shree Ramchandra College of Engineering, Lonikand,Pune	2.7
299	St. Francis Institute of Technology,Borivali, Mumbai	2.5
299	MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune	4.5
299	NBN Sinhgad Technical Institutes Campus, Pune	3.3
299	Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur	3.7
299	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	3
299	G. S. Mandal's Maharashtra Institute of Technology, Aurangabad	2.9
299	Vivekanand Education Society's Institute of Technology, Chembur, Mumbai	4.2
299	Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule	3.2
299	Government College of Engineering, Amravati	2.6
300	Deogiri Institute of Engineering and Management Studies, Aurangabad	3.4
300	Prof Ram Meghe College of Engineering  and Management, Badnera	4.1
300	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	3.4
300	R. C. Patel Institute of Technology, Shirpur	4.4
300	Thakur College of Engineering and Technology, Kandivali, Mumbai	4
300	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	4.7
300	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	2.6
300	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	3.6
300	Bajaj Institute of Technology, Wardha	2.9
300	Anantrao Pawar College of Engineering & Research, Pune	4.6
301	Government College of Engineering, Amravati	3.2
301	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	3
301	Sinhagad Institute of Technology, Lonavala	3
301	Bhagwant Institute of Technology, Barshi	4.1
301	Shree Ramchandra College of Engineering, Lonikand,Pune	4.5
301	K.D.K. College of Engineering, Nagpur	3
301	Walchand College of Engineering, Sangli	3.1
301	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	4.4
301	Dr.Rajendra Gode Institute of Technology & Research, Amravati	5
301	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	3.2
302	Aditya Engineering College , Beed	4.1
302	Government College of Engineering, Jalgaon	3.5
302	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	4.1
302	Thakur College of Engineering and Technology, Kandivali, Mumbai	3.2
302	Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati	4.8
302	JSPM'S Jaywantrao Sawant College of Engineering,Pune	2.8
302	Modern Education Society's College of Engineering, Pune	2.9
302	MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi	3.1
302	MIT Academy of Engineering,Alandi, Pune	4.6
302	Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik	3.6
303	Shree Ramchandra College of Engineering, Lonikand,Pune	3.7
303	Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai	2.8
303	Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune	4
303	Atharva College of Engineering,Malad(West),Mumbai	2.9
303	Keystone School of Engineering, Pune	2.8
303	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	3.1
303	All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune	4.9
303	Anantrao Pawar College of Engineering & Research, Pune	4.6
303	Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune	2.7
303	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	2.5
304	Anantrao Pawar College of Engineering & Research, Pune	4.7
304	Sinhgad College of Engineering, Vadgaon (BK), Pune	3.9
304	Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune	3.8
304	CSMSS Chh. Shahu College of Engineering, Aurangabad	3.6
304	Keystone School of Engineering, Pune	3.4
304	Dr.Rajendra Gode Institute of Technology & Research, Amravati	4.7
304	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	4.8
304	Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai	4.2
304	Progressive Education Society's Modern College of Engineering, Pune	4.4
304	Government College of Engineering, Jalgaon	2.6
305	Government College of Engineering, Jalgaon	2.8
305	Government College of Engineering, Amravati	2.6
305	Atharva College of Engineering,Malad(West),Mumbai	4.2
305	Vidyavardhini's College of Engineering and Technology, Vasai	3.8
305	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	2.7
305	Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel	4.7
305	Hi-Tech Institute of Technology, Aurangabad	3.5
305	Shree Ramchandra College of Engineering, Lonikand,Pune	4.6
305	JSPM's Imperial College of Engineering and Research, Wagholi, Pune	4.8
305	Government College of Engineering, Chandrapur	3
306	Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik	3.7
306	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3.6
306	Anjuman College of Engineering & Technology, Nagpur	3.6
306	Laxminarayan Institute of Technology, Nagpur	3.3
306	A. P. Shah Institute of Technology, Thane	4.8
306	Progressive Education Society's Modern College of Engineering, Pune	4.5
306	Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon	2.8
306	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	3.2
306	JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha	3.6
306	Aditya Engineering College , Beed	4.8
307	Modern Education Society's College of Engineering, Pune	2.9
307	Dr.Rajendra Gode Institute of Technology & Research, Amravati	4
307	Government College of Engineering, Amravati	4.2
307	Government College of Engineering, Karad	3.2
307	Bharati Vidyapeeth College of Engineering,  Navi Mumbai	4.3
307	Aditya Engineering College , Beed	2.6
307	Walchand College of Engineering, Sangli	2.6
307	D.Y. Patil College of Engineering and Technology, Kolhapur	2.5
307	G.H.Raisoni College of Engineering & Management, Wagholi, Pune	3.4
307	Sinhgad College of Engineering, Vadgaon (BK), Pune	4
308	Jawaharlal Darda Institute of Engineering and Technology, Yavatmal	3.9
308	Walchand Institute of Technology, Solapur	3.6
308	Vidyalankar Institute of Technology,Wadala, Mumbai	4
308	Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur	2.7
308	Bajaj Institute of Technology, Wardha	4.4
308	Dr. Babasaheb Ambedkar Technological University, Lonere	3.5
308	D.Y. Patil College of Engineering and Technology, Kolhapur	3.7
308	K.D.K. College of Engineering, Nagpur	4.3
308	NBN Sinhgad Technical Institutes Campus, Pune	2.7
308	Government College of Engineering, Karad	3
309	Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna	3.4
